H2,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
42,,Her,6200,16 39 15.1,C48 53 34,d,4.86,C1.56,,C2.03,,M3 IIIab,,
40,,Her,6212,16 41 59.1,C31 34 12,dbm,2.81,C0.65,,C0.70,,G0 IV,,
,,,6196,16 42 38.7,17 46 35,,4.91,C1.10,,C1.13,,G7.5 II,III CN 1 Ba 0.5,
44,,Her,6220,16 43 31.9,C38 53 17,d,3.48,C0.92,,C0.89,,G7 III Fe,,1
22,,UMi,6322,16 44 08.3,C82 00 15,vdb,4.21,C0.90,,C0.91,,G5 III,,
,,,6237,16 45 39.0,C56 44 58,db,4.84,C0.38,,C0.44,,F2 VC,,
,ˇ,Aps,6163,16 45 45.7,77 33 09,d,4.23,C1.06,,C1.04,,K0 III,,
," ̨",TrA,6217,16 50 38.4,69 03 32,n43,1.91,C1.45,,C1.45,,K2 IIb,IIIa,
20,,Oph,6243,16 50 51.5,10 48 51,b,4.64,C0.48,,C0.55,,F7 III,,
26,,Sco,6241,16 51 21.9,34 19 31,,2.29,C1.14,,C1.10,,K2 III,,
,,Ara,6229,16 51 23.5,59 04 20,d,3.77,C1.56,,C1.67,,K5 III,,
51,,Her,6270,16 52 31.3,C24 37 35,,5.03,C1.25,,C1.11,,K0.5 IIIa Ca 0.5,,
,1,Sco,6247,16 53 07.6,38 04 39,vb,3.00,0.20,,0.20,,B1.5 IVn,,
,2,Sco,6252,16 53 35.5,38 02 50,,3.56,0.21,,0.21,,B2 IV,,
53,,Her,6279,16 53 40.2,C31 40 19,d,5.34,C0.32,,C0.37,,F2 V,,
25,,Oph,6281,16 54 53.0,C10 08 10,b,4.39,0.09,,0.13,,B8 V,,
," 2",Sco,6271,16 55 53.3,42 23 28,,3.62,C1.39,,C1.37,,K3.5 IIIb,,
27,,Oph,6299,16 58 32.7,C09 20 51,as,3.19,C1.16,,C1.10,,K2 III,,
,,Ara,6285,17 00 09.4,56 01 02,,3.12,C1.55,,C1.60,,K4 III,,
58,,Her,6324,17 00 59.9,C30 54 01,db,3.92,0.02,,0.04,,A0 IVC,,
," 1",Ara,6295,17 01 03.8,53 11 13,,4.06,C1.45,,C1.42,,K4 IIIab,,
30,,Oph,6318,17 02 02.2,04 14 56,d,4.82,C1.48,,C1.49,,K4 III,,
59,,Her,6332,17 02 17.4,C33 32 33,,5.27,C0.03,,C0.04,,A3 IV,Vs,
60,,Her,6355,17 06 14.2,C12 43 00,d,4.89,C0.13,,C0.11,,A4 IV,,
22,,Dra,6396,17 08 50.6,C65 41 31,d,3.17,0.12,,0.14,,B6 III,,
35,,Oph,6378,17 11 26.4,15 44 47,dbmn44,2.43,C0.06,,C0.06,,A2 VaC (Sr),,
,,Sco,6380,17 13 28.9,43 15 42,,3.32,C0.44,,C0.47,,F2 V:p (Cr),,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H23
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type
,,,,Ascension,Declination,Notes,V,B,V,V,I,,
,,,,h m s,ı 0 00,,,,,,,,
64," ̨ 1",Her,6406,17 15 29.5,C14 22 14,vsdm,2.78,C1.16,,C1.13,,M5 Ib,II
67,,Her,6418,17 15 41.5,C36 47 21,,3.16,C1.44,,C1.31,,K3 II,
65,ı,Her,6410,17 15 47.5,C24 49 07,db,3.12,C0.08,,C0.06,,A1 Vann,
,v656,Her,6452,17 21 07.8,C18 02 21,,5.01,C1.65,,C1.90,,M1C IIIab,
72,,Her,6458,17 21 21.2,C32 26 42,d,5.38,C0.62,,C0.70,,G0 V,
53,,Ser,6446,17 21 52.2,12 51 51,d,4.32,C0.04,,C0.07,,A1.5 IV,
40,,Oph,6445,17 22 07.0,21 07 52,d,4.39,C0.39,,C0.47,,F2 V,
42,,Oph,6453,17 23 08.8,25 00 59,dvb,3.27,0.19,,0.21,,B2 IV,
,,Aps,6411,17 24 10.3,70 08 23,dm,5.39,0.04,,0.02,,B8/9 Vn,
23,ı,UMi,6789,17 26 20.2,C86 34 23,,4.35,C0.02,,C0.04,,A1 Van,
,ˇ,Ara,6461,17 26 50.5,55 32 43,,2.84,C1.48,,C1.50,,K3 Ib,IIa
,,Ara,6462,17 26 57.3,56 23 35,d,3.31,0.15,,0.12,,B1 Ib,
49,,Oph,6498,17 27 26.0,C04 07 32,s,4.34,C1.48,,C1.44,,K2 II,
44,,Oph,6486,17 27 30.1,24 11 27,,4.16,C0.28,,C0.30,,A9m:,
,,,6493,17 27 36.8,05 06 06,b,4.53,C0.39,,C0.46,,F2 V,
45,,Oph,6492,17 28 32.2,29 52 56,,4.28,C0.40,,C0.45,,ı Del,
23,ˇ,Dra,6536,17 30 51.1,C52 17 18,sd,2.79,C0.95,,C0.93,,G2 Ib,IIa
76,,Her,6526,17 31 29.2,C26 05 52,,4.41,C1.43,,C1.39,,K3.5 III,
27,,Dra,6566,17 31 53.6,C68 07 23,db,5.07,C1.08,,C1.04,,G9 IIIb,
34,,Sco,6508,17 32 01.4,37 18 32,b,2.70,0.18,,0.23,,B2 IV,
24," 1",Dra,6554,17 32 32.5,C55 10 20,b,4.89,C0.25,,C0.28,,A7m,
25," 2",Dra,6555,17 32 38.0,C55 09 39,db,4.86,C0.28,,C0.30,,A7m,
,ı,Ara,6500,17 32 46.4,60 41 49,d,3.60,0.10,,0.10,,B8 Vn,
," ̨",Ara,6510,17 33 16.4,49 53 20,db,2.84,0.14,,0.15,,B2 Vne,
35,,Sco,6527,17 34 52.0,37 06 56,vdbn45,1.62,0.23,,0.24,,B1.5 IV,
55," ̨",Oph,6556,17 35 47.6,C12 32 52,bn46,2.08,C0.16,,C0.17,,A5 Vnn,
28,!,Dra,6596,17 36 50.7,C68 44 57,db,4.77,C0.43,,C0.49,,F4 V,
,,,6546,17 37 49.4,38 38 47,,4.26,C1.08,,C1.09,,G8/K0 III/IV,
55,,Ser,6561,17 38 38.8,15 24 31,db,3.54,C0.26,,C0.29,,F0 IIIb,
,,Sco,6553,17 38 39.0,43 00 28,m,1.86,C0.41,,C0.48,,F1 III,
85,,Her,6588,17 39 59.3,C45 59 50,svdb,3.82,0.18,,0.21,,B3 IV,
31,,Dra,6636,17 41 36.9,C72 08 21,d,4.57,C0.43,,C0.50,,F5 V,
56,o,Ser,6581,17 42 27.3,12 53 01,b,4.24,C0.09,,C0.10,,A2 Va,
,,Sco,6580,17 43 46.1,39 02 16,vb,2.39,0.17,,0.22,,B1.5 III,
84,,Her,6608,17 44 07.1,C24 19 15,s,5.73,C0.68,,C0.74,,G2 IIIb,
60,ˇ,Oph,6603,17 44 23.2,C04 33 39,,2.76,C1.17,,C1.10,,K2 III CN 0.5,
58,,Oph,6595,17 44 32.4,21 41 26,,4.86,C0.47,,C0.54,,F7 V:,
,,Ara,6585,17 45 36.9,51 50 31,,5.12,C0.69,,C0.71,,G5 V,
86,,Her,6623,17 47 11.0,C27 42 39,asd,3.42,C0.75,,C0.71,,G5 IV,
,,Pav,6582,17 47 33.1,64 43 49,,3.61,C1.16,,C1.09,,K1 IIIa CN 1,
35,,Dra,6701,17 48 37.5,C76 57 33,,5.02,C0.52,,C0.59,,F7 IV,
3,X,Sgr,6616,17 48 43.5,27 50 10,v,4.53,C0.60,,C0.76,,F3 II,
62,,Oph,6629,17 48 49.3,C02 42 06,b,3.75,C0.04,,C0.05,,A0 Van,
,1,Sco,6615,17 48 52.8,40 07 56,sdb,2.99,C0.51,,C0.64,,F2 Ia,
,,,6630,17 51 07.1,37 02 51,d,3.19,C1.19,,C1.15,,K2 III,
32,,Dra,6688,17 53 51.0,C56 52 13,d,3.73,C1.18,,C1.11,,K2 III,
89 v441,,Her,6685,17 56 10.0,C26 02 53,svb,5.47,C0.34,,C0.41,,F2 Ibp,
91,,Her,6695,17 56 53.3,C37 14 57,,3.86,C1.35,,C1.17,,K1 IIa CN 2,
33,,Dra,6705,17 57 02.2,C51 29 14,asdn47,2.24,C1.52,,C1.54,,K5 III,
92,,Her,6703,17 58 29.0,C29 14 49,v,3.70,C0.94,,C0.89,,G8.5 III,

H24,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,,
,,,,h m s,ı 0 00,,,,,,,,,,
94,,Her,6707,17 59 12.7,C30 11 20,dm,4.41,C0.38,,C0.51,,F2m,,,
64,,Oph,6698,18 00 02.7,09 46 28,,3.32,C0.99,,C0.95,,G9 IIIa,,,
93,,Her,6713,18 00 52.9,C16 45 04,,4.67,C1.25,,C1.12,,K0.5 IIb,,,
67,,Oph,6714,18 01 34.3,C02 55 55,sd,3.93,C0.03,,C0.10,,B5 Ib,,,
68,,Oph,6723,18 02 41.5,C01 18 22,dbm,4.42,C0.05,,C0.06,,A0.5 Van,,,
,W,Sgr,6742,18 06 12.1,29 34 39,vdb,4.66,C0.77,,C0.81,,G0 Ib/II,,,
70,,Oph,6752,18 06 23.2,C02 29 52,dvbm,4.03,C0.86,,C0.96,,K0 V,,,
10,,Sgr,6746,18 06 59.8,30 25 20,b,2.98,C0.98,,C0.99,,K0C III,,,
,,,6791,18 08 02.2,C43 27 54,sb,5.00,C0.91,,C0.91,,G8 III CN,,1 CH,3
,,Ara,6743,18 08 04.3,50 05 18,,3.65,0.10,,0.06,,B2 Ib,,,
72,,Oph,6771,18 08 13.6,C09 34 04,db,3.71,C0.16,,C0.18,,A5 IV,V,,
103,o,Her,6779,18 08 15.9,C28 45 58,db,3.84,0.02,,0.02,,A0 II,III,,
102,,Her,6787,18 09 33.0,C20 49 07,d,4.37,0.16,,0.19,,B2 IV,,,
,,Pav,6745,18 10 21.6,63 39 55,b,4.33,C0.23,,C0.23,,A7p Sr,,,
,,Tel,6783,18 12 36.1,45 56 57,d,4.52,C1.01,,C0.95,,K0 III,,,
36,,Dra,6850,18 14 00.2,C64 24 13,d,4.99,C0.44,,C0.51,,F5 V,,,
13,,Sgr,6812,18 14 52.2,21 03 09,db,3.84,C0.20,,C0.21,,B9 Ia,,,
,,,6819,18 18 41.0,56 00 55,b,5.36,0.05,,0.01,,B3 IIIpe,,,
,,Sgr,6832,18 18 52.7,36 45 16,d,3.10,C1.58,,C2.24,,M3.5 IIIab,,,
43,,Dra,6920,18 20 29.4,C71 20 50,vdbm,4.22,0.09,,0.11,,A0p Si,,,
1,,Lyr,6872,18 20 30.6,C36 04 26,,4.33,C1.16,,C1.10,,K2 IIIab CN 0.5,,,
44,,Dra,6927,18 20 43.3,C72 44 26,db,3.55,C0.49,,C0.62,,F7 V,,,
74,,Oph,6866,18 21 47.5,C03 23 12,d,4.85,C0.91,,C0.90,,G8 III,,,
19,ı,Sgr,6859,18 22 10.7,29 49 07,d,2.72,C1.38,,C1.35,,K2.5 IIIa CN 0.5,,,
58,,Ser,6869,18 22 16.1,02 53 34,d,3.23,C0.94,,C0.96,,K0 III,IV,,
109,,Her,6895,18 24 29.2,C21 46 46,sd,3.85,C1.17,,C1.13,,K2 IIIab,,,
,,Pav,6855,18 24 55.8,61 28 59,db,4.35,C1.46,,C1.50,,K4 III,,,
20,,Sgr,6879,18 25 24.0,34 22 27,dn48,1.79,0.03,,C0.01,,A0 II,n (shell),,
," ̨",Tel,6897,18 28 20.6,45 57 23,,3.49,0.18,,0.18,,B3 IV,,,
22,,Sgr,6913,18 29 06.7,25 24 36,,2.82,C1.03,,C1.04,,K1 IIIb,,,
,,Sct,6930,18 30 15.1,14 33 09,,4.67,C0.08,,C0.10,,A2 III,,,
,,Tel,6905,18 30 15.3,49 03 31,,4.10,C1.00,,C1.02,,G8/K0 III,,,
60,,Ser,6935,18 30 38.8,01 58 19,b,5.38,C0.96,,C0.95,,K0 III,,,
,,Cra,6951,18 34 49.4,42 17 50,,4.62,C0.99,,C0.95,,G8 III,,,
," ̨",Sct,6973,18 36 12.8,08 13 47,,3.85,C1.32,,C1.28,,K3 III,,,
,,,6985,18 37 20.8,C09 08 18,b,5.38,C0.39,,C0.45,,F5 IIIs,,,
3," ̨",Lyr,7001,18 37 33.9,C38 48 07,asdn49,0.03,0.00,,0.01,,A0 Va,,,
,ı,Sct,7020,18 43 17.2,09 02 00,vdb,4.70,C0.36,,C0.40,,F2 III (str. met.),,,
,,Sct,7032,18 44 31.7,08 15 20,d,4.88,C1.11,,C1.07,,G8 IIb,,,
,,Pav,6982,18 45 11.2,71 24 33,d,4.01,C1.13,,C1.14,,K0 III,,,
6  1,,Lyr,7056,18 45 24.6,C37 37 31,db,4.34,C0.19,,C0.18,,A5m,,,
50,,Dra,7124,18 45 45.8,C75 27 18,b,5.37,C0.05,,C0.06,,A1 Vn,,,
110,,Her,7061,18 46 27.5,C20 33 55,d,4.19,C0.48,,C0.55,,F6 V,,,
27,,Sgr,7039,18 46 48.7,26 58 12,b,3.17,0.11,,0.10,,B8 III,,,
,,,7064,18 46 49.2,C26 40 59,,4.83,C1.20,,C1.16,,K2 III,,,
111,,Her,7069,18 47 50.3,C18 12 12,db,4.34,C0.15,,C0.16,,A3 VaC,,,
,ˇ,Sct,7063,18 48 09.4,04 43 36,b,4.22,C1.09,,C1.09,,G4 IIa,,,
,R,Sct,7066,18 48 28.2,05 41 02,vs,5.38,C1.28,,C1.42,,K0 Ib:p Ca,,1,
," 1",CrA,7062,18 50 10.5,43 39 29,,5.46,C0.13,,C0.15,,A2 Vn,,,
10,ˇ,Lyr,7106,18 50 45.8,C33 23 06,cvdb,3.52,0.00,,C0.02,,B7 Vpe (shell),,,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H25,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
47,o,Dra,7125,18 51 28.4,C59 24 41,dvb,4.63,C1.19,,C1.20,,G9 III Fe,,0.5
,,Pav,7074,18 53 55.5,62 09 50,d,4.22,0.15,,0.14,,B2 II,III,
52,,Dra,7180,18 54 09.9,C71 19 18,b,4.82,C1.15,,C1.10,,K0 III CN 0.5,,
12 ı 2,,Lyr,7139,18 55 09.1,C36 55 23,d,4.22,C1.58,,C2.60,,M4 II,,
13,R,Lyr,7157,18 55 53.9,C43 58 17,vsb,4.08,C1.40,,C3.14,,M5 III (var),,
34,,Sgr,7121,18 56 24.7,26 16 20,dn50,2.05,0.13,,0.13,,B3 IV,,
63  1,,Ser,7141,18 57 08.3,C04 13 44,d,4.62,C0.16,,C0.20,,A5 V,,
37," 2",Sgr,7150,18 58 50.0,21 04 51,,3.52,C1.15,,C1.09,,K1 III,,
,,Pav,7107,18 58 50.9,67 12 28,v,4.40,C0.53,,C0.59,,F5 I II,,
14,,Lyr,7178,18 59 38.2,C32 42 57,d,3.25,0.05,,0.03,,B9 II,,
,,Tel,7134,18 59 56.3,52 54 45,b,4.85,0.05,,0.03,,A0 IIIC,,
13,,Aql,7176,19 00 27.7,C15 05 41,db,4.02,C1.08,,C1.00,,K1 III CN 0.5,,
12,,Aql,7193,19 02 40.1,05 42 42,,4.02,C1.08,,C1.08,,K1 III,,
38,,Sgr,7194,19 03 47.2,29 51 07,dbm,2.60,C0.06,,C0.06,,A2 IV,V,
,,Oct,6721,19 05 11.0,87 34 48,,5.29,C1.30,,C1.26,,K3 III,,
39,o,Sgr,7217,19 05 47.4,21 42 46,d,3.76,C1.01,,C0.98,,G9 IIIb,,
17,,Aql,7235,19 06 15.6,C13 53 32,db,2.99,C0.01,,0.01,,A0 Vann,,
16,,Aql,7236,19 07 13.8,04 51 12,,3.43,0.10,,0.09,,A0 IVp (wk 4481),,
18,,Lyr,7262,19 07 57.8,C36 07 48,d,5.25,0.11,,0.09,,B6 IV,,
40,,Sgr,7234,19 08 05.6,27 38 30,b,3.32,C1.17,,C1.15,,K1.5 IIIb,,
," ̨",CrA,7254,19 10 43.7,37 52 26,,4.11,C0.04,,C0.03,,A2 IVn,,
41,,Sgr,7264,19 10 51.8,20 59 34,d,2.88,C0.38,,C0.44,,F2 II,III,
,ˇ,CrA,7259,19 11 17.9,39 18 35,,4.10,C1.16,,C1.11,,K0 II,,
57,ı,Dra,7310,19 12 33.3,C67 41 39,d,3.07,C0.99,,C0.94,,G9 III,,
20,,Aql,7279,19 13 40.9,07 54 26,,5.35,C0.09,,C0.11,,B3 V,,
20,,Lyr,7298,19 14 23.3,C39 10 43,db,4.43,0.15,,0.19,,B2.5 IV,,
60,,Dra,7352,19 15 11.1,C73 23 21,b,4.45,C1.26,,C1.15,,K2C IIIb CN 1,,
21,,Lyr,7314,19 17 00.6,C38 10 03,d,4.35,C1.26,,C1.13,,K0 II,,
1,,Cyg,7328,19 17 31.8,C53 24 11,b,3.80,C0.95,,C0.85,,G9 III,,
25 ! 1,,Aql,7315,19 18 41.1,C11 37 48,,5.28,C0.20,,C0.21,,F0 IV,,
43,,Sgr,7304,19 18 42.9,18 55 07,,4.88,C1.01,,C0.99,,G8 II,III,
44  1,,Sgr,7340,19 22 44.7,17 48 39,,3.92,C0.23,,C0.25,,F0 III,IV,
46,,Sgr,7342,19 22 47.1,15 55 08,b,4.52,C0.08,,C0.34,,Apep,,
,ˇ 1,Sgr,7337,19 23 57.8,44 25 21,d,3.96,0.09,,0.07,,B8 V,,
,ˇ 2,Sgr,7343,19 24 33.1,44 45 47,,4.27,C0.35,,C0.42,,F0 IV,,
," ̨",Sgr,7348,19 25 09.9,40 34 46,b,3.96,0.11,,0.10,,B8 V,,
31,,Aql,7373,19 25 51.1,C11 59 07,d,5.17,C0.76,,C0.75,,G7 IV Hı 1,,
30,ı,Aql,7377,19 26 25.8,C03 09 11,db,3.36,C0.32,,C0.38,,F2 IV,V,
6," ̨",Vul,7405,19 29 28.5,C24 42 12,d,4.44,C1.50,,C1.68,,M0.5 IIIb,,
10,2,Cyg,7420,19 30 10.3,C51 46 11,,3.76,C0.15,,C0.18,,A4 V,,
6,ˇ,Cyg,7417,19 31 28.1,C27 59 58,cdm,3.05,C1.09,,C1.05,,K3 II C B9.5 V,,
36,,Aql,7414,19 31 37.9,02 44 57,,5.03,C1.77,,C2.29,,M1 IIIab,,
61,,Dra,7462,19 32 19.2,C69 41 33,asd,4.67,C0.79,,C0.85,,K0 V,,
8,,Cyg,7426,19 32 27.6,C34 29 36,,4.74,0.15,,0.12,,B3 IV,,
38,,Aql,7429,19 34 59.6,C07 25 10,d,4.45,C1.18,,C1.14,,K3 IIIb Fe 0.5,,
,,Tel,7424,19 36 35.0,48 03 27,,4.88,C1.10,,C1.06,,K0 III,,
13,,Cyg,7469,19 36 56.3,C50 15 53,d,4.49,C0.40,,C0.44,,F4 V,,
41,,Aql,7447,19 37 40.7,01 14 40,d,4.36,0.08,,0.06,,B5 III,,
52,,Sgr,7440,19 37 49.9,24 50 29,d,4.59,0.08,,0.06,,B8/9 V,,
39,,Aql,7446,19 37 53.1,06 59 06,,4.93,0.05,,C0.03,,B0.5 IIIn,,

H26,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
5," ̨",Sge,7479,19 40 55.4,C18 03 27,d,4.39,C0.78,,C0.77,,G1 II,,
,,,7495,19 41 24.4,C45 34 10,sd,5.06,C0.43,,C0.49,,F5 II,III,
54,,Sgr,7476,19 41 46.9,16 14 58,d,5.30,C1.11,,C1.14,,K2 III,,
6,ˇ,Sge,7488,19 41 52.8,C17 31 12,,4.39,C1.04,,C0.96,,G8 IIIa CN 0.5,,
16,,Cyg,7503,19 42 18.5,C50 34 07,sd,5.99,C0.64,,C0.61,,G1.5 Vb,,
16,,Cyg,7504,19 42 21.5,C50 33 40,s,6.25,C0.66,,C0.61,,G3 V,,
55,,Sgr,7489,19 43 34.5,16 04 45,b,5.06,C0.32,,C0.37,,F0 IVn:,,
10,,Vul,7506,19 44 29.1,C25 49 02,,5.50,C0.94,,C0.93,,G8 III,,
15,,Cyg,7517,19 44 56.7,C37 24 00,,4.89,C0.95,,C0.94,,G8 III,,
18,ı,Cyg,7528,19 45 33.2,C45 10 36,dbm,2.86,0.00,,0.02,,B9.5 III,,
50,,Aql,7525,19 47 08.3,C10 39 34,d,2.72,C1.51,,C1.44,,K3 II,,
56,,Sgr,7515,19 47 26.4,19 42 55,,4.87,C1.06,,C1.03,,K0C III,,
63,,Dra,7582,19 48 06.1,C70 18 54,dbm,3.84,C0.89,,C0.88,,G7 IIIb Fe,,1
7,ı,Sge,7536,19 48 12.7,C18 34 52,cdbm,3.68,C1.31,,C1.27,,M2 II + A0 V,,
,,Tel,7510,19 49 31.3,56 18 59,,5.33,C0.20,,C0.21,,A9 Vn,,
,,Cyg,7564,19 51 16.6,C32 57 42,vd,7.91,C2.10,,C6.13,,S6C/1e,,
53," ̨",Aql,7557,19 51 41.1,C08 55 06,dvn51,0.76,C0.22,,C0.27,,A7 Vnn,,
51,,Aql,7553,19 51 47.8,10 42 55,d,5.38,C0.40,,C0.47,,F0 V,,
,,,7589,19 52 32.5,C47 04 33,s,5.60,0.08,,0.00,,O9.5 Iab,,
,v3961,Sgr,7552,19 53 05.7,39 49 33,svb,5.32,0.05,,0.02,,A0p Si Cr Eu,,
9,,Sge,7574,19 53 11.3,C18 43 14,sb,6.24,0.03,,0.01,,O8 If,,
55,,Aql,7570,19 53 24.9,C01 03 16,vb,3.87,C0.63,,C0.73,,F6 G1 Ib,,
,v1291,Aql,7575,19 54 16.8,03 03 55,s,5.63,C0.23,,C0.26,,A5p Sr Cr Eu,,
60,ˇ,Aql,7602,19 56 13.3,C06 27 15,ad,3.71,C0.86,,C0.89,,G8 IV,,
,,Sgr,7581,19 56 32.0,41 49 05,,4.12,C1.06,,C1.09,,G8 III,,
21,,Cyg,7615,19 57 00.0,C35 08 00,d,3.89,C1.02,,C0.98,,K0 III,,
61,,Sgr,7614,19 58 59.9,15 26 28,,5.01,C0.06,,C0.05,,A3 Va,,
12,,Sge,7635,19 59 34.8,C19 32 36,s,3.51,C1.57,,C1.65,,M0 III,,
," 1",Sgr,7623,20 00 56.2,35 13 29,db,4.37,0.15,,0.15,,B2.5 IV,,
15,NT,Vul,7653,20 01 51.8,C27 48 20,b,4.66,C0.18,,C0.19,,A7m,,
,,Pav,7590,20 02 42.0,72 51 33,,3.97,0.03,,0.04,,A0 Va,,
62 v3872,,Sgr,7650,20 03 47.5,27 39 25,,4.43,C1.64,,C2.50,,M4.5 III,,
1,,Cep,7750,20 08 14.0,C77 45 59,dm,4.38,0.05,,0.06,,B9 III,,
,,Tel,7673,20 08 47.7,52 49 34,b,4.93,C1.59,,C1.83,,M1 IIab,,
28 v1624,,Cyg,7708,20 10 06.9,C36 53 42,b,4.93,0.14,,0.13,,B2.5 V,,
,ı,Pav,7665,20 10 31.4,66 07 58,,3.55,C0.75,,C0.76,,G6/8 IV,,
65,,Aql,7710,20 12 15.5,00 45 56,db,3.24,0.07,,0.06,,B9.5 IIIC,,
33,,Cyg,7740,20 13 49.6,C56 37 29,b,4.28,C0.11,,C0.14,,A3 IVn,,
31,o1,Cyg,7735,20 14 12.9,C46 47 53,cvdb,3.80,C1.27,,C1.15,,K2 II C B4 V,,
67,,Aql,7724,20 15 08.0,C15 15 18,b,4.94,C0.07,,C0.09,,A1 Va,,
32,o2,Cyg,7751,20 16 02.6,C47 46 18,cvdb,3.96,C1.45,,C1.45,,K3 II C B9: V,,
24,,Vul,7753,20 17 34.6,C24 43 45,,5.30,C0.95,,C0.94,,G8 III,,
34,P,Cyg,7763,20 18 28.1,C38 05 29,vs,4.77,C0.38,,C0.44,,B1pe,,
5," ̨ 1",Cap,7747,20 18 40.3,12 26 59,dbm,4.30,C0.93,,C1.05,,G3 Ib,,
6," ̨ 2",Cap,7754,20 19 04.7,12 29 11,db,3.58,C0.88,,C0.92,,G9 III,,
9,ˇ,Cap,7776,20 22 02.9,14 43 18,cdb,3.05,C0.79,,C0.90,,K0 II: C A5n: V:,,
37,,Cyg,7796,20 22 53.6,C40 19 00,asd,2.23,C0.67,,C0.65,,F8 Ib,,
,,,7794,20 24 05.7,C05 24 12,,5.30,C0.98,,C0.96,,G8 III,IV,
39,,Cyg,7806,20 24 36.0,C32 15 03,s,4.43,C1.33,,C1.31,,K2.5 III Fe,,0.5
," ̨",Pav,7790,20 27 06.0,56 40 27,dbn52,1.94,0.12,,0.10,,B2.5 V,,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,,H27,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,,
,,,,h m s,ı 0 00,,,,,,,,,,
2,,Cep,7850,20 29 53.3,C63 03 24,b,4.21,C0.20,,C0.20,,A7m,,,
41,,Cyg,7834,20 30 09.1,C30 25 52,,4.01,C0.40,,C0.46,,F5 II,,,
69,,Aql,7831,20 30 37.0,02 49 22,,4.91,C1.16,,C1.12,,K2 III,,,
73,AF,Dra,7879,20 31 14.6,C75 01 04,b,5.18,C0.10,,C0.11,,A0p Sr Cr Eu,,,
2,,Del,7852,20 34 05.8,C11 22 02,,4.03,0.12,,0.10,,B6 III,,,
6,ˇ,Del,7882,20 38 25.0,C14 39 37,dbm,3.64,C0.43,,C0.50,,F5 IV,,,
," ̨",Ind,7869,20 38 51.6,47 13 32,d,3.11,C1.00,,C0.98,,K0 III CN,,,1
71,,Aql,7884,20 39 17.5,01 02 22,db,4.31,C0.95,,C0.91,,G7.5 IIIa,,,
29,,Vul,7891,20 39 20.9,C21 16 01,,4.81,0.03,,0.01,,A0 Va (shell),,,
7,,Del,7896,20 40 01.7,C10 09 09,d,5.07,C0.70,,C0.75,,G2 IV,,,
9," ̨",Del,7906,20 40 29.8,C15 58 42,dbm,3.77,0.06,,0.01,,B9 IV,,,
15,,Cap,7900,20 41 06.0,18 04 21,,5.15,C1.65,,C2.02,,M1 III,,,
49,,Cyg,7921,20 41 47.5,C32 22 26,sdbm,5.53,C0.87,,C0.88,,G8 IIb,,,
50," ̨",Cyg,7924,20 42 03.8,C45 20 50,asdbn53,1.25,C0.09,,C0.16,,A2 Ia,,,
11,ı,Del,7928,20 44 19.4,C15 08 31,vb,4.43,C0.30,,C0.34,,F0m,,,
,,Ind,7920,20 45 23.2,51 51 12,,4.51,C0.28,,C0.30,,A9 IV,,,
3,,Cep,7957,20 45 39.8,C61 54 40,d,3.41,C0.91,,C0.94,,K0 IV,,,
,,,7955,20 45 48.6,C57 38 48,db,4.52,C0.54,,C0.58,,F8 IV,V,,
52,,Cyg,7942,20 46 25.6,C30 47 17,d,4.22,C1.05,,C1.01,,K0 IIIa,,,
,ˇ,Pav,7913,20 46 36.2,66 08 06,,3.42,C0.16,,C0.20,,A6 IV,,,
53,,Cyg,7949,20 46 57.6,C34 02 25,adb,2.48,C1.02,,C1.00,,K0 III,,,
16,,Cap,7936,20 47 11.3,25 12 12,,4.13,C0.43,,C0.49,,F4 V,,,
12,2,Del,7948,20 47 31.0,C16 11 31,dm,4.27,C1.04,,C1.03,,K1 IV,,,
54,,Cyg,7963,20 48 07.8,C36 33 34,dbm,4.53,0.08,,0.12,,B6 IV,,,
2,,Aqr,7950,20 48 40.5,09 25 37,,3.78,0.00,,0.01,,A1 III,,,
3,EN,Aqr,7951,20 48 42.7,04 57 32,,4.43,C1.64,,C2.21,,M3 III,,,
55 v1661,,Cyg,7977,20 49 34.1,C46 11 00,sd,4.81,C0.57,,C0.59,,B2.5 Ia,,,
